1614861000000,41220.81000000,41237.00000000,40976.41000000,41184.87000000,32.55255500,1614861899999,1338238.48933184,2236,19.92528200,819300.86113522,0
1614861900000,41178.08000000,41235.95000000,40994.15000000,41163.24000000,28.14106000,1614862799999,1157264.42155003,2013,19.19892100,789640.02556393,0
1614862800000,41161.28000000,41161.28000000,40655.34000000,40916.86000000,68.83272500,1614863699999,2810891.55323895,3222,32.99453100,1346742.16329919,0
1614863700000,40916.86000000,41289.98000000,40916.86000000,41197.94000000,66.59010200,1614864599999,2738542.47093479,3188,37.24525500,1531531.20036377,0
1614864600000,41193.62000000,41373.00000000,41033.09000000,41364.23000000,56.90212500,1614865499999,2342480.75701853,2982,36.58846400,1506004.36496200,0
1614865500000,41364.24000000,41400.66000000,41222.08000000,41319.63000000,46.82657000,1614866399999,1933902.35581655,2428,31.98039100,1320634.43529560,0
1614866400000,41330.01000000,41397.24000000,41090.62000000,41211.49000000,39.91218300,1614867299999,1644925.71378151,2128,25.24496100,1040350.99965926,0
1614867300000,41210.20000000,41372.52000000,41192.08000000,41349.09000000,33.04522000,1614868199999,1364970.00077258,2339,19.20527200,793228.95005337,0
1614868200000,41350.89000000,42046.47000000,41250.29000000,41483.54000000,125.03802500,1614869099999,5214069.21315521,6108,68.24980800,2844712.42159472,0
1614869100000,41470.74000000,41636.28000000,40967.58000000,41122.49000000,85.53529000,1614869999999,3522991.61091288,4278,46.64957100,1921138.42813402,0
1614870000000,41122.49000000,41175.18000000,40781.05000000,40911.52000000,94.07544700,1614870899999,3853959.09971524,4040,52.81112600,2163204.36135286,0
1614870900000,40911.52000000,41050.26000000,40685.90000000,41041.24000000,79.25792700,1614871799999,3241097.30869444,3808,43.19809800,1766889.36746619,0
1614871800000,41041.24000000,41239.39000000,40977.90000000,41176.99000000,62.31818900,1614872699999,2561832.77049116,2565,40.04918500,1646120.05790864,0
1614872700000,41161.68000000,41425.00000000,41056.75000000,41099.96000000,57.17022700,1614873599999,2356644.34972823,3293,31.65357400,1304801.61671179,0
